timestamp,symbol,price,baseline
2025-05-05T16:47:01.436483,SYY,70.7,70.77
2025-05-05T16:47:01.696512,BAX,31.06,31.04
2025-05-05T16:47:01.961801,D,54.24,54.245
2025-05-05T16:48:02.401257,TSLA,278.995,277.21
2025-05-05T16:48:02.646747,NVDA,113.965,113.745
2025-05-05T16:48:02.897574,AMD,100.98,100.845
2025-05-05T16:48:03.141583,MRNA,27.875,28.04
2025-05-05T16:48:03.409189,BNTX,101.91,102.01
2025-05-05T16:48:03.677458,ROKU,60.91,60.95
2025-05-05T16:48:03.917672,DKNG,34.11,34.1
2025-05-05T16:48:04.165952,PLTR,124.86,124.83
2025-05-05T16:48:04.413741,SNOW,169.97,169.47
2025-05-05T16:48:04.695568,ZM,79.05,79.135
2025-05-05T16:48:04.962530,CRWD,449.07,449.52
2025-05-05T16:48:05.218002,DDOG,106.43,106.28
2025-05-05T16:48:05.458800,PINS,27.33,27.23
2025-05-05T16:48:05.716383,BYND,2.56,2.57
2025-05-05T16:48:05.956267,NIO,3.97,3.965
2025-05-05T16:48:06.198095,LI,25.25,25.215
2025-05-05T16:48:06.438057,XPEV,19.94,19.875
2025-05-05T16:48:06.681628,COIN,200.335,200.11
2025-05-05T16:48:06.941247,RIOT,7.91,7.91
2025-05-05T16:48:07.178661,MARA,13.09,13.105
2025-05-05T16:48:07.429898,DOCU,83.21,83.45
2025-05-05T16:48:07.678105,NET,125.395,125.2
2025-05-05T16:48:07.924093,ESTC,83.3,83.375
2025-05-05T16:48:08.179579,MDB,174.78,174.405
2025-05-05T16:48:08.431957,TTD,56.3,56.37
2025-05-05T16:48:08.674874,OKTA,115.27,115.45
2025-05-05T16:48:08.917414,TDOC,7.18,7.175
2025-05-05T16:48:09.182078,ETSY,45.54,45.66
2025-05-05T16:48:09.437540,UBER,86.22,86.085
2025-05-05T16:48:09.704552,LYFT,12.965,12.965
2025-05-05T16:48:09.954630,TWLO,104.785,105.36
2025-05-05T16:48:10.204209,Z,68.58,68.61
2025-05-05T16:48:10.455230,SNAP,8.59,8.585
2025-05-05T16:48:10.694106,SPOT,644.77,645.01
2025-05-05T16:48:10.934897,SHOP,99.13,98.95
2025-05-05T16:48:11.185483,SQ,86.95,86.95
2025-05-05T16:48:11.432957,PYPL,68.9,68.81
2025-05-05T16:48:11.686368,W,30.97,31.06
2025-05-05T16:48:11.952020,COUP,80.975,80.975
2025-05-05T16:48:12.194171,DT,48.12,48.17
2025-05-05T16:48:12.445417,CRON,1.86,1.865
2025-05-05T16:48:12.686012,AMC,2.635,2.635
2025-05-05T16:48:12.956478,GME,26.465,26.49
2025-05-05T16:48:13.208843,FSR,0.0891,0.0891
2025-05-05T16:48:13.458311,SPCE,2.97,2.96
2025-05-05T16:48:13.699032,BABA,126.65,126.54
2025-05-05T16:48:13.942289,MSTR,380.24,380.52
2025-05-05T16:48:14.184355,HOOD,47.605,47.39
2025-05-05T16:48:14.432540,RBLX,72.33,72.52
2025-05-05T16:48:14.688163,FSLR,125.62,125.545
2025-05-05T16:48:14.941471,KO,71.54,71.61
2025-05-05T16:48:15.183020,PG,158.925,159.14
2025-05-05T16:48:15.431285,JNJ,155.06,155.2
2025-05-05T16:48:15.677791,MCD,316.83,316.815
2025-05-05T16:48:15.919807,WMT,99.505,99.62
2025-05-05T16:48:16.166873,PEP,132.685,132.81
2025-05-05T16:48:16.412458,COST,1014.39,1014.75
2025-05-05T16:48:16.666353,CL,90.9,90.955
2025-05-05T16:48:16.917523,GIS,54.92,54.98
2025-05-05T16:48:17.163557,KMB,130.92,130.985
2025-05-05T16:48:17.408755,ADM,47.595,47.62
2025-05-05T16:48:17.669598,MO,59.82,59.85
2025-05-05T16:48:17.907925,PM,172.69,172.7
2025-05-05T16:48:18.168545,UL,63.46,63.47
2025-05-05T16:48:18.407938,CLX,138.18,138.26
2025-05-05T16:48:18.664534,CHD,93.145,93.21
2025-05-05T16:48:18.926777,HRL,29.125,29.16
2025-05-05T16:48:19.168987,KHC,28.48,28.535
2025-05-05T16:48:19.420732,HSY,165.35,165.56
2025-05-05T16:48:19.706176,SJM,113.875,114.15
2025-05-05T16:48:19.964169,MKC,75.61,75.78
2025-05-05T16:48:20.216446,CPB,35.55,35.595
2025-05-05T16:48:20.481512,K,82.7,82.7
2025-05-05T16:48:20.726067,TSN,56.14,56.01
2025-05-05T16:48:20.977748,DUK,121.18,121.27
2025-05-05T16:48:21.222433,SO,91.16,91.12
2025-05-05T16:48:21.472651,AEP,107.29,107.3
2025-05-05T16:48:21.721727,ED,109.13,109.39
2025-05-05T16:48:21.978333,WEC,108.17,108.2
2025-05-05T16:48:22.239728,NEE,66.39,66.415
2025-05-05T16:48:22.482594,DTE,136.42,136.45
2025-05-05T16:48:22.720600,EXC,46.015,46.03
2025-05-05T16:48:22.975136,XEL,70.86,70.84
2025-05-05T16:48:23.219978,SRE,75.51,75.53
2025-05-05T16:48:23.465550,T,27.405,27.43
2025-05-05T16:48:23.708962,VZ,43.57,43.575
2025-05-05T16:48:23.972589,O,57.19,57.21
2025-05-05T16:48:24.230760,NNN,42.23,42.21
2025-05-05T16:48:24.499425,MDT,83.72,83.79
2025-05-05T16:48:24.771099,ABT,132.54,132.62
2025-05-05T16:48:25.012910,MRK,82.5,82.53
2025-05-05T16:48:25.252683,PFE,23.96,24.01
2025-05-05T16:48:25.484342,TGT,95,95.1
2025-05-05T16:48:25.753843,CVS,68.035,67.98
2025-05-05T16:48:25.988638,IBM,249.17,249.37
2025-05-05T16:48:26.231370,WBA,10.985,10.985
2025-05-05T16:48:26.483425,BDX,168.775,168.475
2025-05-05T16:48:26.727878,SYY,70.7,70.77
2025-05-05T16:48:27.001734,BAX,31.05,31.04
2025-05-05T16:48:27.247228,D,54.25,54.245
2025-05-05T16:49:27.680188,TSLA,278.87,277.21
2025-05-05T16:49:27.924456,NVDA,114.03,113.745
2025-05-05T16:49:28.170817,AMD,100.95,100.845
2025-05-05T16:49:28.420009,MRNA,27.875,28.04
2025-05-05T16:49:28.678367,BNTX,101.91,102.01
2025-05-05T16:49:28.935837,ROKU,60.84,60.95
2025-05-05T16:49:29.179094,DKNG,34.11,34.1
2025-05-05T16:49:29.435529,PLTR,124.745,124.83
2025-05-05T16:49:29.689297,SNOW,169.94,169.47
2025-05-05T16:49:29.941396,ZM,79.05,79.135
2025-05-05T16:49:30.201467,CRWD,449.07,449.52
2025-05-05T16:49:30.446712,DDOG,106.3,106.28
2025-05-05T16:49:30.695366,PINS,27.34,27.23
2025-05-05T16:49:30.945266,BYND,2.56,2.57
2025-05-05T16:49:31.188394,NIO,3.97,3.965
2025-05-05T16:49:31.440266,LI,25.25,25.215
2025-05-05T16:49:31.700979,XPEV,19.94,19.875
2025-05-05T16:49:31.957455,COIN,200.335,200.11
2025-05-05T16:49:32.220264,RIOT,7.925,7.91
2025-05-05T16:49:32.470197,MARA,13.105,13.105
2025-05-05T16:49:32.722934,DOCU,83.21,83.45
2025-05-05T16:49:32.968501,NET,125.425,125.2
2025-05-05T16:49:33.211839,ESTC,83.3,83.375
2025-05-05T16:49:33.460972,MDB,174.78,174.405
2025-05-05T16:49:33.698779,TTD,56.33,56.37
2025-05-05T16:49:33.952822,OKTA,115.49,115.45
2025-05-05T16:49:34.194206,TDOC,7.18,7.175
2025-05-05T16:49:34.448324,ETSY,45.55,45.66
2025-05-05T16:49:34.685296,UBER,86.23,86.085
2025-05-05T16:49:34.933466,LYFT,12.965,12.965
2025-05-05T16:49:35.179419,TWLO,104.785,105.36
2025-05-05T16:49:35.422929,Z,68.58,68.61
2025-05-05T16:49:35.671623,SNAP,8.61,8.585
2025-05-05T16:49:35.913677,SPOT,644.77,645.01
2025-05-05T16:49:36.169593,SHOP,99.105,98.95
2025-05-05T16:49:36.402822,SQ,86.95,86.95
2025-05-05T16:49:36.642831,PYPL,68.89,68.81
2025-05-05T16:49:36.888056,W,30.97,31.06
2025-05-05T16:49:37.138221,COUP,80.975,80.975
2025-05-05T16:49:37.373968,DT,48.12,48.17
2025-05-05T16:49:37.632886,CRON,1.86,1.865
2025-05-05T16:49:37.867797,AMC,2.635,2.635
2025-05-05T16:49:38.099434,GME,26.45,26.49
2025-05-05T16:49:38.353141,FSR,0.0891,0.0891
2025-05-05T16:49:38.602993,SPCE,2.97,2.96
2025-05-05T16:49:38.845025,BABA,126.48,126.54
2025-05-05T16:49:39.097140,MSTR,380.24,380.52
2025-05-05T16:49:39.344402,HOOD,47.605,47.39
2025-05-05T16:49:39.586970,RBLX,72.41,72.52
2025-05-05T16:49:39.843326,FSLR,125.69,125.545
2025-05-05T16:49:40.110950,KO,71.54,71.61
2025-05-05T16:49:40.358867,PG,158.91,159.14
2025-05-05T16:49:40.606423,JNJ,155.04,155.2
2025-05-05T16:49:40.846656,MCD,316.87,316.815
2025-05-05T16:49:41.080666,WMT,99.555,99.62
2025-05-05T16:49:41.319413,PEP,132.635,132.81
2025-05-05T16:49:41.561330,COST,1014.39,1014.75
2025-05-05T16:49:41.822042,CL,90.79,90.955
2025-05-05T16:49:42.070598,GIS,54.92,54.98
2025-05-05T16:49:42.329308,KMB,130.77,130.985
2025-05-05T16:49:42.575567,ADM,47.6,47.62
2025-05-05T16:49:42.824266,MO,59.79,59.85
2025-05-05T16:49:43.074631,PM,172.695,172.7
2025-05-05T16:49:43.320875,UL,63.46,63.47
2025-05-05T16:49:43.562129,CLX,138.175,138.26
2025-05-05T16:49:43.812214,CHD,93.145,93.21
2025-05-05T16:49:44.063081,HRL,29.115,29.16
2025-05-05T16:49:44.310293,KHC,28.47,28.535
2025-05-05T16:49:44.562699,HSY,165.35,165.56
2025-05-05T16:49:44.805167,SJM,113.875,114.15
2025-05-05T16:49:45.059346,MKC,75.61,75.78
2025-05-05T16:49:45.322668,CPB,35.55,35.595
2025-05-05T16:49:45.596314,K,82.7,82.7
2025-05-05T16:49:45.847721,TSN,56.145,56.01
2025-05-05T16:49:46.104332,DUK,121.195,121.27
2025-05-05T16:49:46.364664,SO,91.16,91.12
2025-05-05T16:49:46.639397,AEP,107.22,107.3
2025-05-05T16:49:46.892682,ED,109.13,109.39
2025-05-05T16:49:47.131786,WEC,108.15,108.2
2025-05-05T16:49:47.397878,NEE,66.38,66.415
2025-05-05T16:49:47.650514,DTE,136.42,136.45
2025-05-05T16:49:47.895020,EXC,46.02,46.03
2025-05-05T16:49:48.139239,XEL,70.86,70.84
2025-05-05T16:49:48.392521,SRE,75.51,75.53
2025-05-05T16:49:48.638546,T,27.42,27.43
2025-05-05T16:49:48.876665,VZ,43.56,43.575
2025-05-05T16:49:49.122439,O,57.2,57.21
2025-05-05T16:49:49.366206,NNN,42.23,42.21
2025-05-05T16:49:49.608905,MDT,83.77,83.79
2025-05-05T16:49:49.862548,ABT,132.6,132.62
2025-05-05T16:49:50.109199,MRK,82.41,82.53
2025-05-05T16:49:50.351354,PFE,23.97,24.01
2025-05-05T16:49:50.605372,TGT,95,95.1
2025-05-05T16:49:50.852942,CVS,68.035,67.98
2025-05-05T16:49:51.092248,IBM,249.25,249.37
2025-05-05T16:49:51.326666,WBA,10.985,10.985
2025-05-05T16:49:51.576136,BDX,168.975,168.475
2025-05-05T16:49:51.816288,SYY,70.72,70.77
2025-05-05T16:49:52.064299,BAX,31.035,31.04
2025-05-05T16:49:52.310758,D,54.23,54.245
2025-05-05T16:50:52.741967,TSLA,278.7,277.21
2025-05-05T16:50:53.007107,NVDA,113.98,113.745
2025-05-05T16:50:53.246163,AMD,100.875,100.845
2025-05-05T16:50:53.499305,MRNA,27.875,28.04
2025-05-05T16:50:53.766300,BNTX,101.91,102.01
2025-05-05T16:50:54.009330,ROKU,61.09,60.95
2025-05-05T16:50:54.257589,DKNG,34.16,34.1
2025-05-05T16:50:54.494223,PLTR,124.67,124.83
2025-05-05T16:50:54.742253,SNOW,169.94,169.47
2025-05-05T16:50:54.982905,ZM,79.06,79.135
2025-05-05T16:50:55.226872,CRWD,449.07,449.52
2025-05-05T16:50:55.460895,DDOG,106.54,106.28
2025-05-05T16:50:55.710499,PINS,27.35,27.23
2025-05-05T16:50:55.948273,BYND,2.56,2.57
2025-05-05T16:50:56.197378,NIO,3.975,3.965
2025-05-05T16:50:56.441305,LI,25.265,25.215
2025-05-05T16:50:56.677429,XPEV,19.93,19.875
2025-05-05T16:50:56.918555,COIN,200.5,200.11
2025-05-05T16:50:57.179974,RIOT,7.92,7.91
2025-05-05T16:50:57.422573,MARA,13.045,13.105
2025-05-05T16:50:57.668586,DOCU,83.21,83.45
2025-05-05T16:50:57.936632,NET,125.4,125.2
2025-05-05T16:50:58.173631,ESTC,83.705,83.375
2025-05-05T16:50:58.418556,MDB,174.98,174.405
2025-05-05T16:50:58.659118,TTD,56.32,56.37
2025-05-05T16:50:58.902765,OKTA,115.49,115.45
2025-05-05T16:50:59.144922,TDOC,7.16,7.175
2025-05-05T16:50:59.383139,ETSY,45.58,45.66
2025-05-05T16:50:59.896160,UBER,86.1,86.085
2025-05-05T16:51:00.150401,LYFT,12.975,12.965
2025-05-05T16:51:00.408426,TWLO,104.785,105.36
2025-05-05T16:51:00.659383,Z,68.59,68.61
2025-05-05T16:51:00.914282,SNAP,8.62,8.585
2025-05-05T16:51:01.178578,SPOT,645.38,645.01
2025-05-05T16:51:01.423334,SHOP,99.14,98.95
2025-05-05T16:51:01.662151,SQ,86.95,86.95
2025-05-05T16:51:01.906553,PYPL,68.91,68.81
2025-05-05T16:51:02.151443,W,31.11,31.06
2025-05-05T16:51:02.410570,COUP,80.975,80.975
2025-05-05T16:51:02.667088,DT,48.12,48.17
2025-05-05T16:51:02.914779,CRON,1.86,1.865
2025-05-05T16:51:03.167141,AMC,2.635,2.635
2025-05-05T16:51:03.417527,GME,26.45,26.49
2025-05-05T16:51:03.659674,FSR,0.0891,0.0891
2025-05-05T16:51:03.890479,SPCE,2.96,2.96
2025-05-05T16:51:04.137726,BABA,126.49,126.54
2025-05-05T16:51:04.391750,MSTR,380.45,380.52
2025-05-05T16:51:04.648298,HOOD,47.65,47.39
2025-05-05T16:51:04.880627,RBLX,72.43,72.52
2025-05-05T16:51:05.118174,FSLR,125.55,125.545
2025-05-05T16:51:05.357174,KO,71.515,71.61
2025-05-05T16:51:05.606110,PG,158.895,159.14
2025-05-05T16:51:05.845490,JNJ,155,155.2
2025-05-05T16:51:06.095036,MCD,316.65,316.815
2025-05-05T16:51:06.342533,WMT,99.57,99.62
2025-05-05T16:51:06.594500,PEP,132.625,132.81
2025-05-05T16:51:06.838592,COST,1015.2,1014.75
2025-05-05T16:51:07.124696,CL,90.79,90.955
2025-05-05T16:51:07.389117,GIS,54.92,54.98
2025-05-05T16:51:07.620085,KMB,130.77,130.985
2025-05-05T16:51:07.857335,ADM,47.57,47.62
2025-05-05T16:51:08.097925,MO,59.795,59.85
2025-05-05T16:51:08.326547,PM,172.73,172.7
2025-05-05T16:51:08.573150,UL,63.46,63.47
2025-05-05T16:51:08.816748,CLX,138.165,138.26
2025-05-05T16:51:09.084044,CHD,93.145,93.21
2025-05-05T16:51:09.319092,HRL,29.115,29.16
2025-05-05T16:51:09.578792,KHC,28.47,28.535
2025-05-05T16:51:09.824477,HSY,165.35,165.56
2025-05-05T16:51:10.062617,SJM,113.875,114.15
2025-05-05T16:51:10.307939,MKC,75.61,75.78
2025-05-05T16:51:10.555973,CPB,35.525,35.595
2025-05-05T16:51:10.809575,K,82.7,82.7
2025-05-05T16:51:11.068662,TSN,56.145,56.01
2025-05-05T16:51:11.309465,DUK,121.195,121.27
2025-05-05T16:51:11.561906,SO,91.05,91.12
2025-05-05T16:51:11.822041,AEP,107.22,107.3
2025-05-05T16:51:12.062001,ED,109.13,109.39
2025-05-05T16:51:12.304906,WEC,108.15,108.2
2025-05-05T16:51:12.545125,NEE,66.375,66.415
2025-05-05T16:51:12.788198,DTE,136.42,136.45
2025-05-05T16:51:13.028819,EXC,46.035,46.03
2025-05-05T16:51:13.289667,XEL,70.87,70.84
2025-05-05T16:51:13.530777,SRE,75.51,75.53
2025-05-05T16:51:13.786679,T,27.42,27.43
2025-05-05T16:51:14.040115,VZ,43.54,43.575
2025-05-05T16:51:14.315379,O,57.165,57.21
2025-05-05T16:51:14.569311,NNN,42.225,42.21
2025-05-05T16:51:14.816118,MDT,83.72,83.79
2025-05-05T16:51:15.077729,ABT,132.605,132.62
2025-05-05T16:51:15.324567,MRK,82.44,82.53
2025-05-05T16:51:15.573881,PFE,23.965,24.01
2025-05-05T16:51:15.817637,TGT,95.06,95.1
2025-05-05T16:51:16.066423,CVS,68.08,67.98
2025-05-05T16:51:16.306604,IBM,249.25,249.37
2025-05-05T16:51:16.562481,WBA,10.98,10.985
2025-05-05T16:51:16.826623,BDX,168.975,168.475
2025-05-05T16:51:17.073649,SYY,70.72,70.77
2025-05-05T16:51:17.343510,BAX,31,31.04
2025-05-05T16:51:17.602249,D,54.25,54.245
2025-05-05T16:52:18.012950,TSLA,278.8,277.21
2025-05-05T16:52:18.250439,NVDA,113.88,113.745
2025-05-05T16:52:18.502466,AMD,100.84,100.845
2025-05-05T16:52:18.751914,MRNA,27.95,28.04
2025-05-05T16:52:18.995832,BNTX,101.91,102.01
2025-05-05T16:52:19.243781,ROKU,61.02,60.95
2025-05-05T16:52:19.485219,DKNG,34.14,34.1
2025-05-05T16:52:19.759865,PLTR,124.55,124.83
2025-05-05T16:52:20.002144,SNOW,169.94,169.47
2025-05-05T16:52:20.250314,ZM,79.065,79.135
2025-05-05T16:52:20.493649,CRWD,449.07,449.52
2025-05-05T16:52:20.735481,DDOG,106.57,106.28
2025-05-05T16:52:20.987837,PINS,27.345,27.23
2025-05-05T16:52:21.243141,BYND,2.56,2.57
2025-05-05T16:52:21.512145,NIO,3.97,3.965
2025-05-05T16:52:21.793114,LI,25.25,25.215
2025-05-05T16:52:22.036193,XPEV,19.925,19.875
2025-05-05T16:52:22.337999,COIN,200.5,200.11
2025-05-05T16:52:22.571478,RIOT,7.92,7.91
2025-05-05T16:52:22.829737,MARA,13.035,13.105
2025-05-05T16:52:23.078629,DOCU,83.21,83.45
2025-05-05T16:52:23.321159,NET,125.4,125.2
2025-05-05T16:52:23.581966,ESTC,83.565,83.375
2025-05-05T16:52:23.841611,MDB,174.98,174.405
2025-05-05T16:52:24.082262,TTD,56.33,56.37
2025-05-05T16:52:24.360612,OKTA,115.49,115.45
2025-05-05T16:52:24.624811,TDOC,7.14,7.175
2025-05-05T16:52:24.916728,ETSY,45.56,45.66
2025-05-05T16:52:25.168488,UBER,86.08,86.085
2025-05-05T16:52:25.415381,LYFT,12.97,12.965
2025-05-05T16:52:25.664736,TWLO,104.97,105.36
2025-05-05T16:52:25.936911,Z,68.585,68.61
2025-05-05T16:52:26.176228,SNAP,8.62,8.585
2025-05-05T16:52:26.428470,SPOT,645.38,645.01
2025-05-05T16:52:26.666936,SHOP,99.21,98.95
2025-05-05T16:52:27.175525,SQ,86.95,86.95
2025-05-05T16:52:27.417208,PYPL,68.87,68.81
2025-05-05T16:52:27.666490,W,31.11,31.06
2025-05-05T16:52:27.907824,COUP,80.975,80.975
2025-05-05T16:52:28.163900,DT,48.155,48.17
2025-05-05T16:52:28.409869,CRON,1.86,1.865
2025-05-05T16:52:28.648765,AMC,2.635,2.635
2025-05-05T16:52:28.895135,GME,26.45,26.49
2025-05-05T16:52:29.138139,FSR,0.0891,0.0891
2025-05-05T16:52:29.380303,SPCE,2.96,2.96
2025-05-05T16:52:29.630982,BABA,126.46,126.54
2025-05-05T16:52:29.871848,MSTR,380.45,380.52
2025-05-05T16:52:30.132101,HOOD,47.575,47.39
2025-05-05T16:52:30.384763,RBLX,72.38,72.52
2025-05-05T16:52:30.643639,FSLR,125.88,125.545
2025-05-05T16:52:30.893095,KO,71.495,71.61
2025-05-05T16:52:31.132326,PG,158.895,159.14
2025-05-05T16:52:31.388739,JNJ,155.045,155.2
2025-05-05T16:52:31.637702,MCD,316.65,316.815
2025-05-05T16:52:31.892283,WMT,99.545,99.62
2025-05-05T16:52:32.132958,PEP,132.625,132.81
2025-05-05T16:52:32.375801,COST,1015.2,1014.75
2025-05-05T16:52:32.632357,CL,90.785,90.955
2025-05-05T16:52:32.903077,GIS,54.92,54.98
2025-05-05T16:52:33.165761,KMB,130.77,130.985
2025-05-05T16:52:33.415632,ADM,47.57,47.62
2025-05-05T16:52:33.668650,MO,59.8,59.85
2025-05-05T16:52:33.919210,PM,172.72,172.7
2025-05-05T16:52:34.159418,UL,63.46,63.47
2025-05-05T16:52:34.408680,CLX,138.155,138.26
2025-05-05T16:52:34.661176,CHD,93.145,93.21
2025-05-05T16:52:34.911691,HRL,29.115,29.16
2025-05-05T16:52:35.151790,KHC,28.46,28.535
2025-05-05T16:52:35.396313,HSY,165.35,165.56
2025-05-05T16:52:35.635188,SJM,113.875,114.15
2025-05-05T16:52:35.883399,MKC,75.59,75.78
2025-05-05T16:52:36.136998,CPB,35.525,35.595
2025-05-05T16:52:36.385002,K,82.7,82.7
2025-05-05T16:52:36.649096,TSN,56.08,56.01
2025-05-05T16:52:36.895914,DUK,121.195,121.27
2025-05-05T16:52:37.143101,SO,91.04,91.12
2025-05-05T16:52:37.397024,AEP,107.22,107.3
2025-05-05T16:52:37.651412,ED,109.13,109.39
2025-05-05T16:52:37.893634,WEC,108.15,108.2
2025-05-05T16:52:38.147151,NEE,66.39,66.415
2025-05-05T16:52:38.417587,DTE,136.385,136.45
2025-05-05T16:52:38.663186,EXC,46.05,46.03
2025-05-05T16:52:38.917777,XEL,70.86,70.84
2025-05-05T16:52:39.159492,SRE,75.51,75.53
2025-05-05T16:52:42.503164,T,27.43,27.43
2025-05-05T16:52:42.752350,VZ,43.53,43.575
2025-05-05T16:52:43.009121,O,57.165,57.21
2025-05-05T16:52:43.270505,NNN,42.175,42.21
2025-05-05T16:52:43.526335,MDT,83.73,83.79
2025-05-05T16:52:46.881164,ABT,132.605,132.62
2025-05-05T16:52:47.126456,MRK,82.44,82.53
2025-05-05T16:52:47.381446,PFE,23.975,24.01
2025-05-05T16:52:47.627579,TGT,95.125,95.1
2025-05-05T16:52:47.884731,CVS,67.99,67.98
2025-05-05T16:52:51.222114,IBM,249.16,249.37
2025-05-05T16:52:51.505335,WBA,10.975,10.985
2025-05-05T16:52:51.744813,BDX,168.89,168.475
2025-05-05T16:52:55.078724,SYY,70.695,70.77
2025-05-05T16:52:55.323455,BAX,30.97,31.04
2025-05-05T16:52:55.572409,D,54.26,54.245
2025-05-05T16:53:56.001064,TSLA,279.44,277.21
2025-05-05T16:53:56.241057,NVDA,113.9,113.745
2025-05-05T16:53:56.500904,AMD,100.89,100.845
2025-05-05T16:53:56.762069,MRNA,27.995,28.04
2025-05-05T16:53:57.014780,BNTX,101.91,102.01
2025-05-05T16:53:57.261309,ROKU,61.23,60.95
2025-05-05T16:53:57.503986,DKNG,34.15,34.1
2025-05-05T16:53:57.750007,PLTR,124.545,124.83
2025-05-05T16:53:58.008870,SNOW,170.06,169.47
2025-05-05T16:53:58.252086,ZM,79.065,79.135
2025-05-05T16:53:58.502645,CRWD,449.07,449.52
2025-05-05T16:53:58.759886,DDOG,106.65,106.28
2025-05-05T16:53:59.005507,PINS,27.35,27.23
2025-05-05T16:53:59.243905,BYND,2.56,2.57
2025-05-05T16:53:59.490853,NIO,3.97,3.965
2025-05-05T16:53:59.730649,LI,25.25,25.215
2025-05-05T16:53:59.974776,XPEV,19.935,19.875
2025-05-05T16:54:00.221810,COIN,200.45,200.11
2025-05-05T16:54:00.477123,RIOT,7.93,7.91
2025-05-05T16:54:00.730999,MARA,13.08,13.105
2025-05-05T16:54:00.984444,DOCU,83.21,83.45
2025-05-05T16:54:01.229592,NET,125.39,125.2
2025-05-05T16:54:01.477304,ESTC,83.565,83.375
2025-05-05T16:54:01.728967,MDB,174.98,174.405
2025-05-05T16:54:01.970307,TTD,56.35,56.37
2025-05-05T16:54:02.211716,OKTA,115.47,115.45
2025-05-05T16:54:02.464873,TDOC,7.14,7.175
2025-05-05T16:54:02.701388,ETSY,45.59,45.66
2025-05-05T16:54:02.957844,UBER,86.11,86.085
2025-05-05T16:54:03.200112,LYFT,12.965,12.965
2025-05-05T16:54:03.464544,TWLO,104.885,105.36
2025-05-05T16:54:03.712022,Z,68.67,68.61
2025-05-05T16:54:03.950097,SNAP,8.62,8.585
2025-05-05T16:54:04.190962,SPOT,645.38,645.01
2025-05-05T16:54:04.438589,SHOP,99.31,98.95
2025-05-05T16:54:04.692762,SQ,86.95,86.95
2025-05-05T16:54:04.957501,PYPL,68.895,68.81
2025-05-05T16:54:05.209860,W,31.275,31.06
2025-05-05T16:54:05.465595,COUP,80.975,80.975
2025-05-05T16:54:05.711025,DT,48.17,48.17
2025-05-05T16:54:05.972328,CRON,1.86,1.865
2025-05-05T16:54:06.232889,AMC,2.635,2.635
2025-05-05T16:54:06.481638,GME,26.45,26.49
2025-05-05T16:54:06.736885,FSR,0.0891,0.0891
2025-05-05T16:54:06.983075,SPCE,2.96,2.96
2025-05-05T16:54:07.230525,BABA,126.46,126.54
2025-05-05T16:54:07.466716,MSTR,380.59,380.52
2025-05-05T16:54:07.712868,HOOD,47.595,47.39
2025-05-05T16:54:07.946110,RBLX,72.38,72.52
2025-05-05T16:54:08.196616,FSLR,125.88,125.545
2025-05-05T16:54:08.444111,KO,71.495,71.61
2025-05-05T16:54:08.711473,PG,158.895,159.14
2025-05-05T16:54:08.963212,JNJ,155.065,155.2
2025-05-05T16:54:09.207778,MCD,316.57,316.815
2025-05-05T16:54:09.450547,WMT,99.51,99.62
2025-05-05T16:54:09.688740,PEP,132.62,132.81
2025-05-05T16:54:09.924299,COST,1015.2,1014.75
2025-05-05T16:54:10.183782,CL,90.785,90.955
2025-05-05T16:54:10.430104,GIS,54.885,54.98
2025-05-05T16:54:10.681912,KMB,130.77,130.985
2025-05-05T16:54:10.926491,ADM,47.58,47.62
2025-05-05T16:54:11.163469,MO,59.8,59.85
2025-05-05T16:54:11.409275,PM,172.69,172.7
2025-05-05T16:54:11.655894,UL,63.425,63.47
2025-05-05T16:54:11.904472,CLX,138.265,138.26
2025-05-05T16:54:12.152228,CHD,93.08,93.21
2025-05-05T16:54:12.406863,HRL,29.105,29.16
2025-05-05T16:54:12.658255,KHC,28.45,28.535
2025-05-05T16:54:12.914303,HSY,165.35,165.56
2025-05-05T16:54:13.161465,SJM,113.84,114.15
2025-05-05T16:54:13.426009,MKC,75.59,75.78
2025-05-05T16:54:13.748816,CPB,35.525,35.595
2025-05-05T16:54:14.011532,K,82.695,82.7
2025-05-05T16:54:14.288771,TSN,56.09,56.01
2025-05-05T16:54:14.546836,DUK,121.14,121.27
2025-05-05T16:54:14.792369,SO,91.04,91.12
2025-05-05T16:54:15.042175,AEP,107.15,107.3
2025-05-05T16:54:15.286886,ED,109.12,109.39
2025-05-05T16:54:15.529807,WEC,108.15,108.2
2025-05-05T16:54:15.788397,NEE,66.32,66.415
2025-05-05T16:54:16.272803,DTE,136.38,136.45
2025-05-05T16:54:16.525975,EXC,45.995,46.03
2025-05-05T16:54:16.777151,XEL,70.86,70.84
2025-05-05T16:54:17.026503,SRE,75.53,75.53
2025-05-05T16:54:17.270200,T,27.415,27.43
2025-05-05T16:54:17.521501,VZ,43.52,43.575
2025-05-05T16:54:17.771712,O,57.13,57.21
2025-05-05T16:54:18.021385,NNN,42.175,42.21
2025-05-05T16:54:18.259971,MDT,83.71,83.79
2025-05-05T16:54:18.506135,ABT,132.605,132.62
2025-05-05T16:54:18.751574,MRK,82.44,82.53
2025-05-05T16:54:18.994328,PFE,23.975,24.01
2025-05-05T16:54:19.291494,TGT,95.125,95.1
2025-05-05T16:54:19.532735,CVS,68.01,67.98
2025-05-05T16:54:19.791843,IBM,249.16,249.37
